State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
OR,Oregon,2016,April,Psychostimulants with abuse potential (T43.6),143,146,100,0.030915376,
OR,Oregon,2016,May,Psychostimulants with abuse potential (T43.6),141,144,100,0.045109814,
OR,Oregon,2016,June,Psychostimulants with abuse potential (T43.6),145,148,100,0.048023955,
OR,Oregon,2016,July,Psychostimulants with abuse potential (T43.6),142,145,100,0.053569415,
OR,Oregon,2016,August,Psychostimulants with abuse potential (T43.6),140,143,100,0.053409794,
OR,Oregon,2016,September,Psychostimulants with abuse potential (T43.6),138,141,100,0.059076715,
OR,Oregon,2016,October,Psychostimulants with abuse potential (T43.6),138,141,100,0.061645371,
OR,Oregon,2016,November,Psychostimulants with abuse potential (T43.6),141,145,100,0.064483571,
OR,Oregon,2016,December,Psychostimulants with abuse potential (T43.6),149,153,100,0.072387104,
OR,Oregon,2017,January,Psychostimulants with abuse potential (T43.6),150,153,100,0.073877473,* Underreported due to incomplete data
OR,Oregon,2017,February,Psychostimulants with abuse potential (T43.6),155,158,100,0.070848548,* Underreported due to incomplete data
OR,Oregon,2017,March,Psychostimulants with abuse potential (T43.6),153,156,100,0.073691968,* Underreported due to incomplete data
OR,Oregon,2017,April,Psychostimulants with abuse potential (T43.6),156,159,100,0.0789997,* Underreported due to incomplete data
OR,Oregon,2017,May,Psychostimulants with abuse potential (T43.6),161,164,100,0.065166038,* Underreported due to incomplete data
OR,Oregon,2017,June,Psychostimulants with abuse potential (T43.6),149,152,100,0.062405036,* Underreported due to incomplete data
OR,Oregon,2017,July,Psychostimulants with abuse potential (T43.6),152,157,100,0.059643225,* Underreported due to incomplete data
OR,Oregon,2017,August,Psychostimulants with abuse potential (T43.6),164,170,100,0.062312048,* Underreported due to incomplete data
OR,Oregon,2017,September,Psychostimulants with abuse potential (T43.6),174,180,100,0.056984696,* Underreported due to incomplete data
OR,Oregon,2017,October,Psychostimulants with abuse potential (T43.6),182,187,100,0.054125734,* Underreported due to incomplete data
OR,Oregon,2017,November,Psychostimulants with abuse potential (T43.6),186,190,100,0.054244643,* Underreported due to incomplete data
OR,Oregon,2017,December,Psychostimulants with abuse potential (T43.6),175,177,100,0.049035633,* Underreported due to incomplete data
OR,Oregon,2018,January,Psychostimulants with abuse potential (T43.6),185,188,100,0.049422037,* Underreported due to incomplete data
OR,Oregon,2015,January,"Synthetic opioids, excl. methadone (T40.4)",32,33,100,0.023247704,
OR,Oregon,2015,February,"Synthetic opioids, excl. methadone (T40.4)",29,30,100,0.023090689,
OR,Oregon,2015,March,"Synthetic opioids, excl. methadone (T40.4)",29,30,100,0.023006356,
OR,Oregon,2015,April,"Synthetic opioids, excl. methadone (T40.4)",32,33,100,0.020046967,
OR,Oregon,2015,May,"Synthetic opioids, excl. methadone (T40.4)",31,32,100,0.01991012,
OR,Oregon,2015,June,"Synthetic opioids, excl. methadone (T40.4)",34,35,100,0.022626994,
OR,Oregon,2015,July,"Synthetic opioids, excl. methadone (T40.4)",35,36,100,0.022554271,
OR,Oregon,2015,August,"Synthetic opioids, excl. methadone (T40.4)",36,37,100,0.022544102,
OR,Oregon,2015,September,"Synthetic opioids, excl. methadone (T40.4)",36,37,100,0.019682272,
OR,Oregon,2015,October,"Synthetic opioids, excl. methadone (T40.4)",38,39,100,0.016909029,
OR,Oregon,2015,November,"Synthetic opioids, excl. methadone (T40.4)",33,34,100,0.014033512,
OR,Oregon,2015,December,"Synthetic opioids, excl. methadone (T40.4)",33,34,100,0.022388895,
OR,Oregon,2016,January,"Synthetic opioids, excl. methadone (T40.4)",32,33,100,0.02252062,
OR,Oregon,2016,February,"Synthetic opioids, excl. methadone (T40.4)",37,38,100,0.025385722,
OR,Oregon,2016,March,"Synthetic opioids, excl. methadone (T40.4)",40,41,100,0.028093044,
OR,Oregon,2016,April,"Synthetic opioids, excl. methadone (T40.4)",39,40,100,0.030915376,
OR,Oregon,2016,May,"Synthetic opioids, excl. methadone (T40.4)",41,42,100,0.045109814,
OR,Oregon,2016,June,"Synthetic opioids, excl. methadone (T40.4)",39,40,100,0.048023955,
OR,Oregon,2016,July,"Synthetic opioids, excl. methadone (T40.4)",37,38,100,0.053569415,
OR,Oregon,2016,August,"Synthetic opioids, excl. methadone (T40.4)",39,40,100,0.053409794,
OR,Oregon,2016,September,"Synthetic opioids, excl. methadone (T40.4)",40,41,100,0.059076715,
OR,Oregon,2016,October,"Synthetic opioids, excl. methadone (T40.4)",40,41,100,0.061645371,
OR,Oregon,2016,November,"Synthetic opioids, excl. methadone (T40.4)",43,44,100,0.064483571,
OR,Oregon,2016,December,"Synthetic opioids, excl. methadone (T40.4)",41,42,100,0.072387104,
OR,Oregon,2017,January,"Synthetic opioids, excl. methadone (T40.4)",42,43,100,0.073877473,* Underreported due to incomplete data
OR,Oregon,2017,February,"Synthetic opioids, excl. methadone (T40.4)",42,43,100,0.070848548,* Underreported due to incomplete data
OR,Oregon,2017,March,"Synthetic opioids, excl. methadone (T40.4)",42,43,100,0.073691968,* Underreported due to incomplete data
OR,Oregon,2017,April,"Synthetic opioids, excl. methadone (T40.4)",49,51,100,0.0789997,* Underreported due to incomplete data
OR,Oregon,2017,May,"Synthetic opioids, excl. methadone (T40.4)",56,58,100,0.065166038,* Underreported due to incomplete data
OR,Oregon,2017,June,"Synthetic opioids, excl. methadone (T40.4)",64,66,100,0.062405036,* Underreported due to incomplete data
OR,Oregon,2017,July,"Synthetic opioids, excl. methadone (T40.4)",74,77,100,0.059643225,* Underreported due to incomplete data
OR,Oregon,2017,August,"Synthetic opioids, excl. methadone (T40.4)",77,80,100,0.062312048,* Underreported due to incomplete data
OR,Oregon,2017,September,"Synthetic opioids, excl. methadone (T40.4)",79,82,100,0.056984696,* Underreported due to incomplete data
OR,Oregon,2017,October,"Synthetic opioids, excl. methadone (T40.4)",82,84,100,0.054125734,* Underreported due to incomplete data
OR,Oregon,2017,November,"Synthetic opioids, excl. methadone (T40.4)",84,86,100,0.054244643,* Underreported due to incomplete data
OR,Oregon,2017,December,"Synthetic opioids, excl. methadone (T40.4)",86,87,100,0.049035633,* Underreported due to incomplete data
OR,Oregon,2018,January,"Synthetic opioids, excl. methadone (T40.4)",91,92,100,0.049422037,* Underreported due to incomplete data
PA,Pennsylvania,2015,January,Number of Deaths,"131,628",,100,0.262862005,
PA,Pennsylvania,2015,February,Number of Deaths,"132,673",,100,0.27134383,
PA,Pennsylvania,2015,March,Number of Deaths,"133,628",,100,0.275391385,
PA,Pennsylvania,2015,April,Number of Deaths,"134,004",,100,0.282827378,
PA,Pennsylvania,2015,May,Number of Deaths,"134,018",,100,0.27458998,
PA,Pennsylvania,2015,June,Number of Deaths,"134,081",,100,0.275206778,
PA,Pennsylvania,2015,July,Number of Deaths,"134,020",,100,0.268616624,
PA,Pennsylvania,2015,August,Number of Deaths,"134,230",,100,0.273411309,
PA,Pennsylvania,2015,September,Number of Deaths,"134,427",,100,0.281937408,
PA,Pennsylvania,2015,October,Number of Deaths,"134,598",,100,0.282322174,
PA,Pennsylvania,2015,November,Number of Deaths,"134,286",,100,0.288935555,
PA,Pennsylvania,2015,December,Number of Deaths,"133,734",,100,0.275173105,
PA,Pennsylvania,2016,January,Number of Deaths,"132,350",,100,0.265961466,
PA,Pennsylvania,2016,February,Number of Deaths,"131,948",,100,0.264498136,
PA,Pennsylvania,2016,March,Number of Deaths,"131,584",,100,0.259150049,
PA,Pennsylvania,2016,April,Number of Deaths,"131,585",,100,0.265987765,
PA,Pennsylvania,2016,May,Number of Deaths,"131,231",,100,0.268229306,
PA,Pennsylvania,2016,June,Number of Deaths,"131,297",,100,0.261239785,
PA,Pennsylvania,2016,July,Number of Deaths,"131,526",,100,0.26458647,
PA,Pennsylvania,2016,August,Number of Deaths,"131,999",,100,0.277274828,
PA,Pennsylvania,2016,September,Number of Deaths,"132,286",,100,0.280452958,
PA,Pennsylvania,2016,October,Number of Deaths,"132,591",,100,0.290366616,
PA,Pennsylvania,2016,November,Number of Deaths,"133,350",,100,0.301462317,
PA,Pennsylvania,2016,December,Number of Deaths,"134,523",,100,0.289913249,
PA,Pennsylvania,2017,January,Number of Deaths,"135,317",,100,0.291168146,* Underreported due to incomplete data
PA,Pennsylvania,2017,February,Number of Deaths,"135,711",,100,0.282954219,* Underreported due to incomplete data
PA,Pennsylvania,2017,March,Number of Deaths,"136,269",,100,0.289867835,* Underreported due to incomplete data
PA,Pennsylvania,2017,April,Number of Deaths,"136,426",,100,0.280738276,* Underreported due to incomplete data
PA,Pennsylvania,2017,May,Number of Deaths,"136,853",,100,0.282054467,* Underreported due to incomplete data
PA,Pennsylvania,2017,June,Number of Deaths,"137,361",,100,0.293387497,* Underreported due to incomplete data
PA,Pennsylvania,2017,July,Number of Deaths,"137,350",,100,0.29195486,* Underreported due to incomplete data
PA,Pennsylvania,2017,August,Number of Deaths,"137,347",,100,0.273759165,* Underreported due to incomplete data
PA,Pennsylvania,2017,September,Number of Deaths,"137,493",,100,0.26546806,* Underreported due to incomplete data
PA,Pennsylvania,2017,October,Number of Deaths,"137,296",,100,0.255652022,* Underreported due to incomplete data
PA,Pennsylvania,2017,November,Number of Deaths,"137,024",,100,0.229886735,* Underreported due to incomplete data
PA,Pennsylvania,2017,December,Number of Deaths,"137,054",,100,0.23567353,* Underreported due to incomplete data
PA,Pennsylvania,2018,January,Number of Deaths,"137,412",,100,0.277996099,* Underreported due to incomplete data
PA,Pennsylvania,2015,January,Number of Drug Overdose Deaths,"2,788","2,928",100,0.262862005,
PA,Pennsylvania,2015,February,Number of Drug Overdose Deaths,"2,815","2,961",100,0.27134383,
PA,Pennsylvania,2015,March,Number of Drug Overdose Deaths,"2,836","2,985",100,0.275391385,
PA,Pennsylvania,2015,April,Number of Drug Overdose Deaths,"2,862","3,016",100,0.282827378,
PA,Pennsylvania,2015,May,Number of Drug Overdose Deaths,"2,878","3,029",100,0.27458998,
PA,Pennsylvania,2015,June,Number of Drug Overdose Deaths,"2,964","3,120",100,0.275206778,
PA,Pennsylvania,2015,July,Number of Drug Overdose Deaths,"3,012","3,166",100,0.268616624,
PA,Pennsylvania,2015,August,Number of Drug Overdose Deaths,"3,075","3,235",100,0.273411309,
PA,Pennsylvania,2015,September,Number of Drug Overdose Deaths,"3,131","3,299",100,0.281937408,
PA,Pennsylvania,2015,October,Number of Drug Overdose Deaths,"3,203","3,375",100,0.282322174,
PA,Pennsylvania,2015,November,Number of Drug Overdose Deaths,"3,250","3,429",100,0.288935555,
PA,Pennsylvania,2015,December,Number of Drug Overdose Deaths,"3,263","3,434",100,0.275173105,
PA,Pennsylvania,2016,January,Number of Drug Overdose Deaths,"3,269","3,435",100,0.265961466,
PA,Pennsylvania,2016,February,Number of Drug Overdose Deaths,"3,414","3,586",100,0.264498136,
PA,Pennsylvania,2016,March,Number of Drug Overdose Deaths,"3,526","3,700",100,0.259150049,
PA,Pennsylvania,2016,April,Number of Drug Overdose Deaths,"3,601","3,784",100,0.265987765,
PA,Pennsylvania,2016,May,Number of Drug Overdose Deaths,"3,632","3,818",100,0.268229306,
PA,Pennsylvania,2016,June,Number of Drug Overdose Deaths,"3,657","3,839",100,0.261239785,
PA,Pennsylvania,2016,July,Number of Drug Overdose Deaths,"3,797","3,989",100,0.26458647,
PA,Pennsylvania,2016,August,Number of Drug Overdose Deaths,"3,890","4,096",100,0.277274828,
PA,Pennsylvania,2016,September,Number of Drug Overdose Deaths,"4,030","4,245",100,0.280452958,
PA,Pennsylvania,2016,October,Number of Drug Overdose Deaths,"4,158","4,388",100,0.290366616,
PA,Pennsylvania,2016,November,Number of Drug Overdose Deaths,"4,358","4,608",100,0.301462317,
PA,Pennsylvania,2016,December,Number of Drug Overdose Deaths,"4,648","4,904",100,0.289913249,
PA,Pennsylvania,2017,January,Number of Drug Overdose Deaths,"4,875","5,101",100,0.291168146,* Underreported due to incomplete data
PA,Pennsylvania,2017,February,Number of Drug Overdose Deaths,"4,960","5,202",100,0.282954219,* Underreported due to incomplete data
PA,Pennsylvania,2017,March,Number of Drug Overdose Deaths,"5,107","5,364",100,0.289867835,* Underreported due to incomplete data
PA,Pennsylvania,2017,April,Number of Drug Overdose Deaths,"5,220","5,479",100,0.280738276,* Underreported due to incomplete data
PA,Pennsylvania,2017,May,Number of Drug Overdose Deaths,"5,385","5,652",100,0.282054467,* Underreported due to incomplete data
PA,Pennsylvania,2017,June,Number of Drug Overdose Deaths,"5,507","5,814",100,0.293387497,* Underreported due to incomplete data
PA,Pennsylvania,2017,July,Number of Drug Overdose Deaths,"5,572","5,896",100,0.29195486,* Underreported due to incomplete data
PA,Pennsylvania,2017,August,Number of Drug Overdose Deaths,"5,694","6,034",100,0.273759165,* Underreported due to incomplete data
PA,Pennsylvania,2017,September,Number of Drug Overdose Deaths,"5,696","6,019",100,0.26546806,* Underreported due to incomplete data
PA,Pennsylvania,2017,October,Number of Drug Overdose Deaths,"5,641","5,937",100,0.255652022,* Underreported due to incomplete data
PA,Pennsylvania,2017,November,Number of Drug Overdose Deaths,"5,585","5,833",100,0.229886735,* Underreported due to incomplete data
PA,Pennsylvania,2017,December,Number of Drug Overdose Deaths,"5,433","5,643",100,0.23567353,* Underreported due to incomplete data
PA,Pennsylvania,2018,January,Number of Drug Overdose Deaths,"5,283","5,515",100,0.277996099,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Cocaine (T40.5),70,73,100,0.06923153,
RI,Rhode Island,2015,February,Cocaine (T40.5),69,72,100,0.039192632,
RI,Rhode Island,2015,March,Cocaine (T40.5),74,77,100,0.03895598,
RI,Rhode Island,2015,April,Cocaine (T40.5),71,74,100,0.039028198,
RI,Rhode Island,2015,May,Cocaine (T40.5),75,78,100,0.039070131,
RI,Rhode Island,2015,June,Cocaine (T40.5),80,83,100,0.029165857,
RI,Rhode Island,2015,July,Cocaine (T40.5),90,94,100,0.019295707,
RI,Rhode Island,2015,August,Cocaine (T40.5),92,96,100,0.019288263,
RI,Rhode Island,2015,September,Cocaine (T40.5),93,97,100,0.019204916,
RI,Rhode Island,2015,October,Cocaine (T40.5),90,94,100,0.019091256,
RI,Rhode Island,2015,November,Cocaine (T40.5),86,89,100,0.009527439,
RI,Rhode Island,2015,December,Cocaine (T40.5),90,94,100,0,
RI,Rhode Island,2016,January,Cocaine (T40.5),85,88,100,0,
RI,Rhode Island,2016,February,Cocaine (T40.5),93,97,100,0,
RI,Rhode Island,2016,March,Cocaine (T40.5),94,98,100,0,
RI,Rhode Island,2016,April,Cocaine (T40.5),101,105,100,0.009843489,
RI,Rhode Island,2016,May,Cocaine (T40.5),99,103,100,0.009870694,
RI,Rhode Island,2016,June,Cocaine (T40.5),100,104,100,0.029785544,
RI,Rhode Island,2016,July,Cocaine (T40.5),96,100,100,0.030081219,
RI,Rhode Island,2016,August,Cocaine (T40.5),99,103,100,0.030009003,
RI,Rhode Island,2016,September,Cocaine (T40.5),104,108,100,0.04006009,
RI,Rhode Island,2016,October,Cocaine (T40.5),107,111,100,0.050251256,
RI,Rhode Island,2016,November,Cocaine (T40.5),119,124,100,0.050301811,
RI,Rhode Island,2016,December,Cocaine (T40.5),120,125,100,0.069839369,
RI,Rhode Island,2017,January,Cocaine (T40.5),121,125,100,0.069478908,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Cocaine (T40.5),115,119,100,0.069258929,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Cocaine (T40.5),118,122,100,0.088347894,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Cocaine (T40.5),116,121,100,0.078231958,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Cocaine (T40.5),111,116,100,0.087736401,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Cocaine (T40.5),109,114,100,0.067744121,* Underreported due to incomplete data
RI,Rhode Island,2017,July,Cocaine (T40.5),112,116,100,0.067476383,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Cocaine (T40.5),110,114,100,0.067665539,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Cocaine (T40.5),107,111,100,0.067359507,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Cocaine (T40.5),110,115,100,0.057959815,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Cocaine (T40.5),106,111,100,0.096339114,* Underreported due to incomplete data
RI,Rhode Island,2017,December,Cocaine (T40.5),112,117,100,0.133996937,* Underreported due to incomplete data
RI,Rhode Island,2018,January,Cocaine (T40.5),109,113,100,0.152250452,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Heroin (T40.1),71,72,100,0.06923153,
RI,Rhode Island,2015,February,Heroin (T40.1),73,74,100,0.039192632,
RI,Rhode Island,2015,March,Heroin (T40.1),78,79,100,0.03895598,
RI,Rhode Island,2015,April,Heroin (T40.1),76,77,100,0.039028198,
RI,Rhode Island,2015,May,Heroin (T40.1),71,72,100,0.039070131,
RI,Rhode Island,2015,June,Heroin (T40.1),73,74,100,0.029165857,
RI,Rhode Island,2015,July,Heroin (T40.1),73,74,100,0.019295707,
RI,Rhode Island,2015,August,Heroin (T40.1),67,68,100,0.019288263,
RI,Rhode Island,2015,September,Heroin (T40.1),67,68,100,0.019204916,
RI,Rhode Island,2015,October,Heroin (T40.1),60,61,100,0.019091256,
RI,Rhode Island,2015,November,Heroin (T40.1),58,59,100,0.009527439,
RI,Rhode Island,2015,December,Heroin (T40.1),51,52,100,0,
RI,Rhode Island,2016,January,Heroin (T40.1),47,48,100,0,
RI,Rhode Island,2016,February,Heroin (T40.1),45,46,100,0,
RI,Rhode Island,2016,March,Heroin (T40.1),41,42,100,0,
RI,Rhode Island,2016,April,Heroin (T40.1),40,41,100,0.009843489,
RI,Rhode Island,2016,May,Heroin (T40.1),40,41,100,0.009870694,
RI,Rhode Island,2016,June,Heroin (T40.1),38,39,100,0.029785544,
RI,Rhode Island,2016,July,Heroin (T40.1),35,36,100,0.030081219,
RI,Rhode Island,2016,August,Heroin (T40.1),35,36,100,0.030009003,
RI,Rhode Island,2016,September,Heroin (T40.1),32,33,100,0.04006009,
RI,Rhode Island,2016,October,Heroin (T40.1),29,30,100,0.050251256,
